Date,Open,High,Low,Close,Adj Close,Volume
2005-02-17,28.957800,29.156700,28.561100,28.863300,3.879138,15966810
2005-02-18,28.866699,29.000000,28.288900,28.445601,3.823000,10722150
2005-02-21,28.555599,28.622200,28.000000,28.091101,3.775357,13065255
2005-02-22,28.026699,28.686701,28.022200,28.526699,3.833899,9295515
2005-02-23,28.555599,28.888901,28.335600,28.559999,3.838375,10873395
2005-02-24,28.666700,28.954399,28.377800,28.766701,3.866154,16021350
2005-02-25,28.777800,28.777800,28.477800,28.620001,3.846439,12966480
2005-02-28,28.622200,28.996700,27.555599,28.757799,3.864959,30918375
2005-03-01,28.494400,30.044399,28.408899,29.747801,3.998013,43644015
2005-03-02,29.733299,29.951099,29.338900,29.798901,4.004879,22912470
2005-03-03,29.733299,30.055599,29.671101,29.931101,4.022646,13400325
2005-03-04,30.000000,30.771099,29.824400,30.510000,4.100450,30210300
2005-03-07,31.031099,31.031099,30.025600,30.357800,4.079994,9425565
2005-03-08,30.223301,30.837799,30.222200,30.533300,4.103581,14661315
2005-03-09,30.230000,31.000000,30.230000,30.510000,4.100450,6849225
2005-03-10,30.333300,30.900000,30.333300,30.692200,4.124936,14512455
2005-03-11,30.977800,30.977800,29.780001,29.902201,4.018762,20981070
2005-03-14,30.222200,30.377800,29.554399,29.654400,3.985460,9774225
2005-03-15,29.866699,30.133301,29.443300,29.766701,4.000552,6652215
2005-03-16,29.933300,29.947800,29.533300,29.671101,3.987704,11523555
2005-03-17,29.445601,29.966700,29.445601,29.648899,3.984720,16929180
2005-03-18,29.666700,29.666700,29.000000,29.136700,3.915882,8091810
2005-03-21,29.222200,29.777800,28.665600,28.812201,3.872270,24239565
2005-03-22,29.104401,29.104401,28.276699,28.363300,3.811939,13112685
2005-03-23,28.555599,28.731100,28.156700,28.533300,3.834786,10557045
2005-03-24,28.644400,29.600000,28.555599,29.375601,3.947989,14040810
2005-03-28,29.555599,29.906700,29.035601,29.192200,3.923341,10318185
2005-03-29,29.333300,29.406700,28.123301,28.335600,3.808216,14269050
2005-03-30,28.422199,29.422199,27.866699,28.484400,3.828215,10990395
2005-03-31,29.066700,30.000000,28.777800,29.823299,4.008159,36449775
2005-04-01,29.666700,30.364401,29.379999,30.058901,4.039822,20670390
2005-04-04,30.244400,30.711100,29.555599,29.983299,4.029662,17080965
2005-04-05,30.333300,30.548901,29.955601,30.014400,4.033843,14106105
2005-04-06,30.088900,30.600000,30.000000,30.457800,4.093433,9820980
2005-04-07,30.551100,31.051100,30.355600,30.563299,4.107612,22887675
2005-04-08,30.666700,31.333300,30.333300,31.115601,4.181840,28010250
2005-04-11,31.222200,31.291100,30.780001,31.067801,4.175416,7149735
2005-04-12,31.066700,31.444401,30.888901,31.205601,4.193935,7992630
2005-04-13,31.328899,31.755600,31.133301,31.498899,4.233354,15303870
2005-04-15,31.498899,31.498899,30.322201,30.596701,4.112101,10445580
2005-04-18,30.311100,31.222200,30.000000,30.648899,4.119117,8789805
2005-04-19,31.104401,31.104401,30.401100,30.557800,4.106873,7583850
2005-04-20,30.555599,31.377800,30.333300,30.498899,4.098957,20985750
2005-04-21,30.498899,31.111099,30.222200,31.091101,4.178547,7769475
2005-04-22,31.222200,31.355600,30.825600,30.968901,4.162124,5027310
2005-04-25,31.133301,31.218901,30.667801,30.772200,4.135688,3916710
2005-04-26,30.866699,31.000000,30.522200,30.694401,4.125232,5276880
2005-04-27,30.833300,31.755600,30.511101,31.148899,4.186315,23640885
2005-04-28,31.244400,32.755600,31.113300,32.228901,4.331464,35932185
2005-04-29,32.220001,32.220001,31.389999,31.948900,4.293833,20414385
2005-05-02,32.000000,32.111099,31.113300,31.309999,4.207967,11524320
2005-05-03,30.048901,31.697800,30.048901,31.415600,4.222158,6539445
2005-05-04,31.511101,32.066700,31.248899,31.697800,4.260086,9470745
2005-05-05,31.112200,31.840000,31.112200,31.471100,4.229618,10321740
2005-05-06,32.825600,32.825600,31.246700,32.022202,4.303685,13703310
2005-05-09,31.777800,33.044399,31.777800,32.955601,4.429130,12888180
2005-05-10,32.955601,32.955601,32.488899,32.712200,4.396418,8042805
2005-05-11,32.000000,32.955601,32.000000,32.805599,4.408970,12431565
2005-05-12,33.000000,33.088902,32.405602,32.599998,4.381339,15735915
2005-05-13,32.755600,32.988899,32.400002,32.889999,4.420313,13747815
2005-05-16,32.777802,33.264400,32.668900,33.049999,4.441817,17615430
2005-05-17,32.446701,33.177799,32.446701,32.862202,4.416577,16193025
2005-05-18,32.755600,33.217800,32.493301,33.011101,4.436589,29413440
2005-05-19,33.000000,33.877800,32.911098,33.305599,4.476169,20556135
2005-05-20,32.888901,33.511101,32.888901,33.281101,4.472877,17853930
2005-05-23,32.977798,33.288898,32.977798,33.152199,4.455553,8308215
2005-05-24,33.066700,33.733299,33.000000,33.389999,4.487512,15774075
2005-05-25,33.291100,33.864399,33.291100,33.688900,4.527683,10773720
2005-05-26,33.733299,34.152199,33.377800,34.036701,4.574428,28255995
2005-05-27,34.088902,35.882198,34.000000,34.904400,4.691042,61280370
2005-05-30,34.888901,35.355598,34.466702,34.610001,4.651475,29103840
2005-05-31,34.666698,35.555599,34.666698,35.538898,4.776317,32465205
2005-06-01,35.555599,35.733299,35.113300,35.367802,4.753322,16455105
2005-06-02,35.367802,35.708900,34.604401,34.686699,4.661785,18649935
2005-06-03,34.844398,35.333302,34.446701,35.167801,4.726444,16925310
2005-06-06,34.955601,35.400002,34.955601,35.142200,4.723002,41636205
2005-06-07,35.308899,35.308899,34.377800,34.450001,4.629973,18231750
2005-06-08,34.777802,35.222198,34.712200,35.131100,4.721511,16284735
2005-06-09,35.131100,35.333302,34.933300,35.016701,4.706136,14962635
2005-06-10,35.000000,35.262199,34.611099,34.718899,4.666111,9203400
2005-06-13,34.844398,35.022202,34.709999,34.936699,4.695384,8650530
2005-06-14,34.888901,35.054401,34.583302,34.902199,4.690747,10929735
2005-06-15,35.000000,35.222198,34.669998,34.763302,4.672080,14606280
2005-06-16,34.888901,35.044399,34.335602,34.427799,4.626989,16190910
2005-06-17,34.666698,34.971100,33.891102,34.358898,4.617729,38642355
2005-06-20,34.755600,34.866699,34.066700,34.119999,4.585622,16264980
2005-06-21,34.177799,34.533298,34.134399,34.238899,4.601601,8241255
2005-06-22,34.333302,35.088902,34.246700,34.994400,4.703138,19555740
2005-06-23,35.111099,35.311100,34.733299,34.962200,4.698811,13370805
2005-06-24,34.577801,35.777802,34.577801,35.621101,4.787365,19358010
2005-06-27,35.688900,37.037800,35.644402,36.374401,4.888607,42561270
2005-06-28,36.444401,36.555599,35.111099,35.388901,4.756158,26581590
2005-06-29,35.333302,36.066700,35.224400,35.884399,4.822751,13110525
2005-06-30,35.888901,37.322201,35.888901,36.935600,4.964029,24582150
2005-07-01,36.666698,37.511101,36.334400,37.123299,4.989255,9362655
2005-07-04,37.222198,37.533298,36.777802,37.403301,5.026887,9590490
2005-07-05,37.439999,37.993301,37.111099,37.184399,4.997467,17554005
2005-07-06,37.177799,37.439999,37.134399,37.251099,5.006432,8500725
2005-07-07,37.251099,37.863300,37.002201,37.352200,5.020020,20130660
2005-07-08,37.458900,37.843300,36.778900,37.727798,5.070498,15420285
2005-07-11,37.777802,38.111099,37.662201,37.903301,5.094085,7081830
2005-07-12,37.955601,39.422199,37.666698,38.759998,5.209223,18265140
2005-07-13,38.888901,39.066700,38.311100,38.418900,5.163380,10087200
2005-07-14,38.400002,39.860001,38.333302,39.221100,5.271194,27976815
2005-07-15,39.222198,39.488899,38.777802,39.279999,5.279110,17590140
2005-07-18,38.888901,38.998901,38.444401,38.638901,24.635153,14671215
2005-07-19,38.955601,38.955601,37.444401,37.745602,24.065601,22447710
2005-07-20,37.799999,38.106701,37.044399,37.183300,23.707094,20397465
2005-07-21,37.335602,37.505600,36.244400,36.340000,23.169430,23485905
2005-07-22,36.665600,36.993301,36.244400,36.535599,23.294138,35281980
2005-07-25,36.844398,37.200001,36.644402,37.017799,23.601576,15140880
2005-07-26,37.111099,37.911098,37.111099,37.635601,23.995470,19793385
2005-07-27,37.822201,37.822201,37.155602,37.613300,23.981251,7805520
2005-07-28,38.418900,38.418900,38.418900,38.418900,24.494881,0
2005-07-29,37.466702,37.777802,36.891102,37.396702,23.843155,34385220
2005-08-01,37.555599,37.555599,36.803299,36.953300,23.560450,7134840
2005-08-02,37.000000,37.288898,36.777802,37.137798,23.678082,18201690
2005-08-03,37.777802,38.777802,37.400002,38.189999,24.348942,34394985
2005-08-04,38.777802,39.333302,38.172199,38.578899,24.596891,12694230
2005-08-05,38.577801,38.931099,38.245602,38.664398,24.651405,13552830
2005-08-08,38.931099,39.000000,38.183300,38.299999,24.419071,16617645
2005-08-09,38.444401,38.639999,37.555599,37.776699,24.085430,12340935
2005-08-10,38.639999,38.702202,37.777802,38.593300,24.606075,9058680
2005-08-11,38.027802,38.788898,38.027802,38.363300,24.459433,12609630
2005-08-12,38.442200,38.442200,37.333302,37.610001,23.979149,41909535
2005-08-16,38.418900,38.418900,37.534401,37.787800,24.092505,16880940
2005-08-17,37.844398,38.191101,37.803299,37.997799,24.226398,6472125
2005-08-18,38.111099,38.328899,37.577801,37.662201,24.012432,11340810
2005-08-19,37.577801,37.777802,37.333302,37.432201,23.865788,9669150
2005-08-22,38.411098,38.411098,37.402199,37.560001,23.947269,10523430
2005-08-23,38.411098,38.411098,37.555599,37.633301,23.994005,8133840
2005-08-24,38.000000,38.000000,37.411098,37.707802,24.041506,8035965
2005-08-25,37.822201,38.151100,37.533298,37.962200,24.203697,7358535
2005-08-26,38.000000,38.333302,37.955601,38.146702,24.321331,7214445
2005-08-29,38.222198,38.400002,37.555599,37.827801,24.118011,6599790
2005-08-30,38.088902,38.556702,37.866699,37.978901,24.214350,15048630
2005-08-31,38.066700,38.555599,37.911098,38.481098,24.534533,9631710
2005-09-01,38.555599,38.884399,38.315601,38.483299,24.535938,9086400
2005-09-02,38.616699,38.755600,38.227798,38.491100,24.540913,8002305
2005-09-05,38.755600,39.998901,38.577801,39.832199,25.395966,22634550
2005-09-06,39.996700,40.753300,39.996700,40.603298,25.887596,16000380
2005-09-08,37.707802,40.888901,37.707802,40.435600,25.780672,16929495
2005-09-09,40.777802,40.884399,40.337799,40.654400,25.920177,9597690
2005-09-12,40.884399,41.799999,40.666698,41.554401,26.493994,17114715
2005-09-13,41.799999,42.222198,41.666698,42.119999,26.854607,16567425
2005-09-14,42.155602,42.155602,41.044399,41.257801,26.304890,26673165
2005-09-15,41.553299,41.911098,41.433300,41.783298,26.639933,14257755
2005-09-16,41.911098,42.195599,41.444401,41.735600,26.609520,16891605
2005-09-19,41.891102,43.244400,41.777802,43.113300,27.487906,32375970
2005-09-20,43.244400,43.662201,42.584400,42.880001,27.339161,47269215
2005-09-21,46.599998,47.299999,43.133301,46.733299,29.795919,70538574
2005-09-22,46.966702,49.500000,45.250000,45.549999,29.041481,73758318
2005-09-23,46.666698,47.366699,45.500000,45.849998,29.232758,36364800
2005-09-26,46.333302,47.833302,46.000000,47.716702,30.422916,34762980
2005-09-27,48.200001,48.200001,46.500000,47.266701,30.136007,29212017
2005-09-28,46.700001,47.566700,46.416698,46.900002,29.902208,21481635
2005-09-29,47.166698,47.500000,46.000000,46.133301,29.413385,22849800
2005-09-30,46.000000,46.533298,44.716702,45.583302,29.062714,25866861
2005-10-03,45.416698,46.066700,44.383301,45.633301,29.094595,16301418
2005-10-04,45.700001,45.900002,45.500000,45.650002,29.105244,13685616
2005-10-05,45.833302,45.833302,43.666698,43.833302,27.946960,47148780
2005-10-06,43.916698,43.966702,42.416698,42.566700,27.139402,49093530
2005-10-07,43.633301,43.633301,41.683300,42.133301,26.863085,42735099
2005-10-10,42.333302,43.383301,42.133301,42.933300,27.373140,32523042
2005-10-11,43.166698,43.233299,42.299999,42.549999,27.128757,22227309
2005-10-13,42.599998,43.766701,42.366699,42.783298,27.277510,27506484
2005-10-14,42.933300,43.083302,41.666698,41.733299,26.608059,27813300
2005-10-17,42.333302,42.333302,40.916698,41.349998,26.363672,20522151
2005-10-18,41.633301,42.200001,41.183300,41.516701,26.469959,20625090
2005-10-19,41.200001,41.333302,40.000000,40.083302,25.556061,24623901
2005-10-20,43.833302,44.500000,38.200001,38.833302,24.759094,44743524
2005-10-21,38.333302,40.633301,38.333302,40.433300,25.779213,35636373
2005-10-24,40.633301,40.983299,38.900002,39.049999,24.897255,27439164
2005-10-25,39.650002,40.299999,39.183300,39.383301,25.109758,22941558
2005-10-26,39.333302,39.700001,38.500000,38.816700,24.748505,27711570
2005-10-27,39.000000,39.500000,38.333302,38.566700,24.589115,38225436
2005-10-28,38.666698,38.733299,38.133301,38.483299,24.535938,30189921
2005-10-31,38.599998,40.316700,38.599998,40.066700,25.545481,21560040
2005-11-02,40.799999,41.849998,40.000000,41.733299,26.608059,47750445
2005-11-04,,,,,,
2005-11-07,40.500000,42.250000,40.500000,42.049999,26.809973,19382640
2005-11-08,42.250000,42.500000,41.666698,42.216702,26.916262,17498004
2005-11-09,42.400002,43.099998,41.333302,42.916698,27.362558,33404592
2005-11-10,43.033298,43.033298,42.400002,42.533298,27.118114,14851695
2005-11-11,42.733299,43.633301,42.666698,43.366699,27.649467,25240095
2005-11-14,43.633301,43.950001,42.433300,42.766701,27.266924,25020705
2005-11-16,42.766701,43.799999,42.766701,43.516701,27.745106,23024634
2005-11-17,43.599998,43.816700,43.049999,43.400002,27.670706,16845270
2005-11-18,43.533298,43.833302,43.349998,43.599998,27.798210,12878004
2005-11-21,43.666698,43.666698,42.049999,42.250000,26.937490,27839709
2005-11-22,42.799999,43.266701,41.583302,41.700001,26.586828,24840687
2005-11-23,41.666698,43.316700,41.666698,43.133301,27.500658,23617473
2005-11-24,43.166698,45.566700,43.166698,44.983299,28.680172,57654384
2005-11-25,45.033298,46.066700,44.516701,45.566700,29.052128,39347493
2005-11-28,45.666698,46.716702,45.666698,46.416698,29.594070,44287185
2005-11-29,46.400002,46.500000,45.366699,45.633301,29.094595,23512278
2005-11-30,45.666698,46.166698,44.666698,44.833302,28.584534,17623545
2005-12-01,45.000000,45.483299,44.183300,45.266701,28.860863,15988854
2005-12-02,45.483299,46.299999,45.483299,45.833302,29.222113,17062800
2005-12-05,45.833302,46.133301,44.616699,44.733299,28.520779,26700777
2005-12-06,44.933300,45.166698,44.166698,44.516701,28.382683,16106886
2005-12-07,44.666698,45.799999,44.583302,45.183300,28.807686,25720251
2005-12-08,45.433300,45.450001,44.766701,45.099998,28.754572,13837386
2005-12-09,45.166698,45.883301,45.000000,45.616699,29.084011,19519986
2005-12-12,45.883301,46.666698,45.849998,46.150002,29.424028,29672160
2005-12-13,46.166698,47.383301,46.000000,47.233299,30.114717,38485323
2005-12-14,47.450001,48.299999,46.750000,48.033298,30.624762,42607467
2005-12-15,48.166698,48.333302,45.966702,46.783298,29.827803,21215889
2005-12-16,47.133301,47.299999,46.366699,47.033298,29.987198,15660204
2005-12-19,47.166698,48.466702,47.166698,48.266701,30.773582,16326747
2005-12-20,48.500000,48.666698,47.266701,47.816700,30.486670,15949845
2005-12-21,47.833302,48.183300,46.799999,47.216702,30.104128,18817845
2005-12-22,47.333302,47.866699,47.000000,47.349998,30.189121,17236881
2005-12-23,47.500000,47.633301,46.250000,46.450001,29.615295,17942211
2005-12-26,46.433300,46.666698,45.400002,45.849998,29.232758,16708671
2005-12-27,46.000000,47.316700,45.483299,47.066700,30.008495,13281420
2005-12-28,47.166698,47.416698,45.883301,46.150002,29.424028,23408049
2005-12-29,46.333302,46.816700,46.233299,46.466702,29.625952,15831993
2005-12-30,46.666698,47.599998,46.366699,47.366699,30.199760,17540727
2006-01-02,47.333302,47.583302,44.000000,46.700001,29.774696,11173932
2006-01-03,46.983299,48.083302,46.766701,47.700001,30.412266,18794334
2006-01-04,48.000000,49.566700,48.000000,48.983299,31.230463,37534101
2006-01-05,49.016701,49.566700,48.166698,48.466702,30.901098,13953864
2006-01-06,48.666698,48.750000,47.299999,48.483299,30.911678,28734087
2006-01-09,48.750000,49.000000,47.799999,48.450001,30.890451,19452132
2006-01-10,48.566700,48.833302,47.500000,47.616699,30.359154,15088230
2006-01-12,48.466702,48.666698,46.750000,48.200001,30.731052,15569814
2006-01-13,48.333302,48.916698,47.883301,48.500000,30.922325,24597144
2006-01-16,48.333302,48.666698,47.833302,48.066700,30.646063,11421792
2006-01-17,48.066700,48.366699,47.333302,47.483299,30.274109,8936850
2006-01-18,47.333302,47.466702,45.349998,47.116699,30.040371,11148597
2006-01-19,47.333302,48.083302,47.216702,47.700001,30.412266,12107601
2006-01-20,48.083302,49.166698,47.933300,49.016701,31.251760,18277806
2006-01-23,48.983299,50.833302,48.500000,50.633301,32.282455,33912705
2006-01-24,50.833302,52.933300,50.533298,51.566700,32.877571,27159066
2006-01-25,51.716702,52.733299,50.916698,52.583302,33.525730,24114873
2006-01-27,52.583302,52.933300,51.566700,51.816700,33.036972,19397835
2006-01-30,51.816700,52.466702,50.616699,51.750000,32.994434,13977489
2006-01-31,52.000000,52.216702,51.349998,51.599998,32.898808,7825179
2006-02-01,51.666698,52.116699,51.166698,51.683300,32.951916,16920714
2006-02-02,51.666698,52.266701,51.500000,51.900002,33.090076,18471405
2006-02-03,51.816700,51.900002,50.633301,50.816700,32.399387,11060007
2006-02-06,50.816700,52.400002,50.316700,52.233299,33.302574,19479777
2006-02-07,52.500000,54.000000,52.233299,53.633301,34.195183,22133553
2006-02-08,53.666698,53.816700,52.266701,53.066700,33.833931,12169806
2006-02-10,53.066700,54.683300,53.066700,54.366699,34.662781,17746512
2006-02-13,54.333302,54.950001,51.700001,54.333302,34.641487,10445034
2006-02-14,54.333302,54.900002,53.683300,54.516701,34.758404,16261836
2006-02-15,54.700001,57.233299,54.700001,56.950001,36.309822,42833517
2006-02-16,57.033298,57.500000,55.216702,55.433300,35.342819,20454273
2006-02-17,56.000000,56.000000,53.700001,53.933300,34.386459,22152570
2006-02-20,53.833302,54.433300,52.533298,54.283298,34.609608,24414231
2006-02-21,54.416698,55.283298,54.333302,54.750000,34.907162,14783868
2006-02-22,54.666698,54.916698,54.099998,54.533298,34.768997,12294945
2006-02-23,54.666698,56.000000,54.533298,55.333302,35.279057,20082822
2006-02-24,55.333302,55.333302,54.083302,54.500000,34.747768,14224677
2006-02-27,54.950001,55.833302,54.516701,55.366699,35.300354,11111274
2006-02-28,55.833302,58.549999,54.216702,57.483299,36.649841,58409244
2006-03-01,57.500000,58.633301,57.383301,57.950001,36.947403,25384764
2006-03-02,58.000000,59.950001,58.000000,58.900002,37.553089,29372751
2006-03-03,58.666698,59.466702,57.683300,58.083302,37.032383,17924412
2006-03-06,58.966702,59.966702,58.016701,59.466702,37.914406,23820492
2006-03-07,59.666698,60.299999,58.750000,59.283298,37.797470,31960401
2006-03-08,59.500000,59.633301,57.500000,57.950001,36.947403,24118920
2006-03-09,57.950001,58.500000,56.366699,57.716702,36.798656,20500383
2006-03-10,58.299999,59.833302,58.000000,59.333302,37.829353,13846596
2006-03-13,59.333302,60.016701,58.200001,58.366699,37.213078,25381743
2006-03-14,58.933300,59.666698,58.349998,58.633301,37.383057,15069735
2006-03-16,58.633301,59.000000,57.116699,57.866699,36.894287,27914523
2006-03-17,58.333302,59.633301,58.166698,58.516701,37.308712,20580042
2006-03-20,58.450001,59.333302,58.450001,59.066700,37.659367,12389529
2006-03-21,59.333302,60.250000,59.066700,59.516701,37.946289,19628178
2006-03-22,59.333302,59.633301,58.549999,58.966702,37.595615,9284670
2006-03-23,59.316700,60.083302,59.016701,59.633301,38.020626,11877975
2006-03-24,58.700001,62.166698,57.849998,61.849998,39.433933,36133476
2006-03-27,62.000000,64.633301,61.433300,64.316704,41.006641,26283813
2006-03-28,63.666698,66.000000,63.099998,64.333298,41.017223,19144680
2006-03-29,65.300003,66.016701,63.916698,64.400002,41.059750,25506879
2006-03-30,65.133301,68.166702,64.866699,66.866699,42.632458,28542549
2006-03-31,67.166702,67.166702,64.666702,65.050003,41.474167,15810537
2006-04-03,65.216698,66.599998,65.000000,66.416702,42.345547,11850480
2006-04-04,66.333298,68.300003,66.000000,68.016701,43.365662,21308550
2006-04-05,68.166702,68.816704,67.933296,68.666702,43.780083,11494965
2006-04-07,65.050003,69.500000,63.666698,66.550003,42.430534,34662012
2006-04-10,67.333298,67.633301,65.516701,66.366699,42.313667,21975117
2006-04-12,65.050003,67.300003,63.650002,64.066704,40.847244,33580224
2006-04-13,64.000000,65.166702,60.666698,62.950001,40.135265,37422924
2006-04-17,62.950001,64.500000,62.950001,64.316704,41.006641,13345086
2006-04-18,64.500000,66.500000,64.500000,65.933296,42.037338,14243940
2006-04-19,66.000000,67.333298,65.199997,66.116699,42.154266,16367913
2006-04-20,66.166702,67.333298,65.449997,66.866699,42.632458,18623664
2006-04-21,67.333298,68.000000,65.699997,66.800003,42.589924,23173476
2006-04-24,66.699997,68.133301,66.599998,67.833298,43.248726,22031568
2006-04-25,67.833298,68.000000,65.500000,65.766701,41.931122,16029249
2006-04-26,66.000000,67.483299,65.166702,67.183296,42.834301,21122487
2006-04-27,67.483299,69.000000,66.866699,67.599998,43.099983,35904471
2006-04-28,65.683296,67.466698,63.416698,66.966698,42.696201,16728099
2006-05-02,67.466698,69.949997,67.433296,69.166702,44.098873,30035076
2006-05-03,69.333298,70.833298,69.333298,69.633301,44.396362,19858404
2006-05-04,69.666702,70.633301,69.183296,69.800003,44.502647,20961342
2006-05-05,70.283302,70.633301,69.199997,69.483299,44.300724,9188307
2006-05-08,70.199997,70.199997,68.849998,69.266701,44.162624,9002424
2006-05-09,69.316704,69.666702,67.916702,68.783302,43.854427,15385809
2006-05-10,69.000000,69.333298,68.116699,68.349998,43.578163,7515306
2006-05-11,68.633301,69.833298,67.666702,67.916702,43.301907,15363843
2006-05-12,67.666702,67.800003,66.000000,67.166702,42.823719,12251067
2006-05-15,66.966698,66.966698,62.666698,63.666698,40.592216,21496410
2006-05-16,64.333298,65.833298,61.666698,64.933296,41.399761,28355820
2006-05-17,65.666702,68.333298,65.333298,68.099998,43.418766,28481880
2006-05-18,68.666702,68.666702,63.033298,63.716702,40.624096,28758618
2006-05-19,64.033302,66.283302,59.183300,59.966702,38.233192,26210796
2006-05-22,60.666698,62.333302,48.333302,57.183300,36.458569,33862683
2006-05-23,57.666698,60.250000,54.333302,59.333302,37.829353,33751107
